Date,Open,High,Low,Close,Volume,Adj Close
2014-09-30,94.110001,94.809998,93.620003,94.050003,15576500,90.278931
2014-09-29,94.709999,94.779999,93.800003,94.43,14015000,90.643691
2014-09-26,94.330002,95.760002,93.800003,95.43,11256800,91.603595
2014-09-25,95.660004,95.889999,94.199997,94.25,12854200,90.470908
2014-09-24,95.870003,96.25,94.839996,95.82,12200000,91.977957
2014-09-23,96.279999,97.160004,96.029999,96.029999,10300700,92.179536
2014-09-22,96.900002,97.00,96.269997,96.540001,8816900,92.669088
2014-09-19,97.080002,97.559998,96.870003,97.120003,18178100,93.225834
2014-09-18,97.150002,97.32,96.480003,96.610001,8636600,92.736281
2014-09-17,97.910004,97.93,96.800003,97.080002,8774200,93.187437
2014-09-16,96.230003,98.050003,96.019997,97.43,11574100,93.523402
2014-09-15,95.730003,96.400002,95.400002,96.290001,10689400,92.429113
2014-09-12,96.529999,96.589996,95.629997,95.779999,10270100,91.93956
2014-09-11,96.32,97.120003,95.82,97.029999,10181100,93.139439
2014-09-10,97.360001,97.529999,95.830002,96.809998,12113700,92.928259
2014-09-09,97.690002,98.029999,96.959999,97.389999,9756400,93.485005
2014-09-08,98.919998,98.919998,97.449997,97.769997,10080100,93.849766
2014-09-05,98.739998,99.300003,98.110001,99.260002,9476900,95.280027
2014-09-04,99.00,99.449997,97.970001,98.360001,9662900,94.416113
2014-09-03,98.860001,99.589996,98.860001,99.110001,8475100,95.13604
2014-09-02,99.43,99.589996,97.809998,98.489998,8957100,94.540897
2014-08-29,99.379997,99.669998,98.720001,99.459999,8873700,95.472005
2014-08-28,99.040001,99.739998,99.010002,99.57,6072700,95.577595
2014-08-27,99.779999,99.959999,99.089996,99.529999,5848700,95.539198
2014-08-26,99.120003,100.309998,99.019997,99.639999,8536500,95.644788
2014-08-25,98.809998,98.900002,98.50,98.75,7569800,94.790474
2014-08-22,98.889999,98.980003,98.080002,98.50,8095000,94.550499
2014-08-21,99.800003,100.07,99.260002,99.279999,6826200,95.299222
2014-08-20,99.550003,99.900002,99.040001,99.699997,6751800,95.70238
2014-08-19,99.50,99.949997,99.43,99.489998,8888100,95.500801
2014-08-18,99.279999,99.529999,99.099998,99.519997,7135400,95.529597
2014-08-15,99.239998,99.43,98.139999,99.029999,9226900,95.059246
2014-08-14,99.099998,99.279999,98.599998,99.089996,6547300,95.116838
2014-08-13,98.82,99.309998,98.480003,99.089996,7649600,95.116838
2014-08-12,98.209999,98.690002,97.82,98.489998,9583700,94.540897
2014-08-11,99.279999,99.419998,98.540001,98.730003,8589600,94.77128
2014-08-08,98.809998,99.790001,98.32,99.739998,11199300,95.078442
2014-08-07,99.769997,99.839996,97.629997,98.269997,10017100,93.677144
2014-08-06,98.199997,99.650002,98.199997,98.980003,9911300,94.353968
2014-08-05,99.480003,99.540001,97.779999,98.199997,13069400,93.610416
2014-08-04,98.739998,100.43,98.309998,100.129997,12148200,95.450214
2014-08-01,98.620003,99.550003,98.18,98.800003,14915000,94.18238
2014-07-31,101.980003,101.980003,98.93,98.940002,18291800,94.315836
2014-07-30,103.730003,104.150002,102.57,103.25,11072100,98.424397
2014-07-29,104.209999,104.760002,103.519997,103.550003,8055400,98.710379
2014-07-28,103.290001,104.519997,102.830002,104.370003,9197800,99.492054
2014-07-25,103.93,103.989998,102.959999,103.18,7775500,98.357669
2014-07-24,104.419998,104.720001,103.949997,104.279999,7943000,99.406257
2014-07-23,103.639999,104.449997,103.529999,104.25,7007200,99.37766
2014-07-22,103.639999,104.190002,103.50,103.540001,7426300,98.700844
2014-07-21,102.360001,103.190002,102.059998,103.080002,6632400,98.262344
2014-07-18,102.690002,102.959999,101.860001,102.730003,8208300,97.928704
2014-07-17,103.379997,103.889999,102.290001,102.309998,8145700,97.528328
2014-07-16,102.559998,103.790001,102.540001,103.769997,8870200,98.920091
2014-07-15,102.529999,102.599998,101.739998,102.389999,8755800,97.60459
2014-07-14,102.169998,103.080002,102.160004,102.68,8253100,97.881037
2014-07-11,102.400002,102.50,101.32,101.739998,7680800,96.984968
2014-07-10,102.879997,103.07,102.040001,102.57,8533700,97.776178
2014-07-09,102.959999,103.690002,102.809998,103.550003,7655300,98.710379
2014-07-08,102.330002,103.230003,102.169998,102.830002,9613600,98.024028
2014-07-07,102.330002,102.650002,102.019997,102.650002,7979600,97.852441
2014-07-03,101.949997,103.269997,101.68,102.589996,6922600,97.79524
2014-07-02,101.150002,101.639999,101.040001,101.57,6954400,96.822915
2014-07-01,101.150002,101.589996,100.790001,101.360001,8399600,96.622731
2014-06-30,101.209999,101.269997,100.519997,100.68,9536500,95.974512
2014-06-27,101.669998,101.790001,100.660004,101.209999,15147400,96.47974
2014-06-26,101.940002,102.379997,100.849998,102.029999,8424200,97.261415
2014-06-25,102.339996,102.620003,101.529999,102.139999,10714800,97.366275
2014-06-24,104.18,104.470001,102.470001,102.730003,9708400,97.928704
2014-06-23,104.110001,104.610001,103.879997,104.379997,8553700,99.501582
2014-06-20,103.279999,104.059998,102.940002,103.830002,17674400,98.977291
2014-06-19,102.610001,102.839996,101.68,102.629997,11105600,97.833371
2014-06-18,102.57,102.949997,102.059998,102.730003,9575100,97.928704
2014-06-17,102.580002,102.589996,101.449997,102.419998,9355400,97.633187
2014-06-16,102.57,103.25,102.169998,102.919998,8977600,98.109819
2014-06-13,101.93,102.660004,101.629997,102.650002,8240300,97.852441
2014-06-12,102.459999,102.949997,101.57,101.660004,11421000,96.908712
2014-06-11,101.190002,102.330002,101.00,101.949997,10270300,97.185152
2014-06-10,101.480003,101.730003,101.00,101.459999,7917500,96.718056
2014-06-09,101.449997,101.959999,101.190002,101.519997,6404800,96.775249
2014-06-06,100.610001,101.629997,100.599998,101.599998,9340900,96.851512
2014-06-05,100.099998,100.830002,99.959999,100.550003,12296100,95.85059
2014-06-04,100.209999,100.459999,99.959999,100.040001,7148800,95.364424
2014-06-03,99.589996,100.690002,99.589996,100.389999,9384200,95.698064
2014-06-02,100.529999,100.879997,99.669998,99.940002,7761300,95.269099
2014-05-30,100.800003,101.150002,100.370003,100.529999,11499000,95.831521
2014-05-29,101.540001,101.650002,101.019997,101.269997,6113700,96.536933
2014-05-28,101.230003,102.07,101.050003,101.059998,7586700,96.336749
2014-05-27,101.610001,101.900002,100.93,101.360001,8359700,96.622731
2014-05-23,101.550003,101.93,101.269997,101.32,5410900,96.584599
2014-05-22,101.809998,101.970001,101.470001,101.50,5304300,96.756187
2014-05-21,100.849998,102.220001,100.720001,102.029999,7747900,97.261415
2014-05-20,100.690002,101.080002,100.449997,100.669998,6134100,95.964977
2014-05-19,100.419998,101.110001,100.419998,100.870003,5851400,96.155634
2014-05-16,100.589996,101.00,100.32,100.739998,10369200,96.031705
2014-05-15,102.00,102.419998,100.330002,100.779999,13658700,96.069836
2014-05-14,102.360001,102.68,102.110001,102.290001,6999200,97.509265
2014-05-13,102.18,102.709999,101.940002,102.360001,7528800,97.575994
2014-05-12,102.330002,102.349998,101.529999,102.230003,8830500,97.452072
2014-05-09,101.709999,102.18,101.260002,101.949997,8948800,97.185152
2014-05-08,103.089996,103.290001,102.169998,102.32,8922500,96.880112
2014-05-07,103.120003,103.449997,102.790001,103.110001,11007400,97.628112
2014-05-06,102.599998,103.300003,102.410004,102.669998,9669800,97.211503
2014-05-05,101.690002,103.129997,101.580002,102.910004,7614200,97.438748
2014-05-02,101.279999,102.910004,100.980003,102.010002,11168100,96.586596
2014-05-01,101.959999,102.389999,101.199997,101.410004,11161700,96.018497
2014-04-30,101.129997,102.410004,100.709999,102.410004,13966700,96.965331
2014-04-29,101.57,102.57,101.230003,101.449997,10094600,96.056364
2014-04-28,100.720001,101.459999,100.309998,101.169998,12710800,95.791251
2014-04-25,99.989998,100.57,99.93,100.410004,10391500,95.071662
2014-04-24,100.480003,100.599998,99.860001,100.010002,9057800,94.692927
2014-04-23,100.589996,100.949997,100.330002,100.50,8686000,95.156874
2014-04-22,100.529999,100.860001,100.220001,100.370003,8212100,95.033788
2014-04-21,100.029999,100.93,99.889999,100.93,8002100,95.564013
2014-04-17,99.690002,100.970001,99.690002,100.419998,15439800,95.081125
2014-04-16,99.050003,100.099998,98.970001,99.940002,12508100,94.626649
2014-04-15,97.580002,98.699997,97.07,98.68,12961600,93.433635
2014-04-14,97.489998,98.059998,96.739998,97.860001,9610200,92.657231
2014-04-11,96.510002,97.440002,96.279999,96.720001,13352500,91.57784
2014-04-10,96.980003,97.779999,96.239998,96.779999,13443400,91.634648
2014-04-09,97.75,97.790001,96.629997,97.330002,10463900,92.15541
2014-04-08,97.010002,97.879997,96.75,97.449997,10243000,92.269025
2014-04-07,97.25,97.529999,96.75,96.779999,10120700,91.634648
2014-04-04,98.300003,98.709999,97.279999,97.360001,12496100,92.183814
2014-04-03,97.830002,98.540001,97.559998,97.93,10113000,92.723509
2014-04-02,97.529999,98.059998,97.18,97.949997,9551000,92.742443
2014-04-01,97.650002,97.93,97.279999,97.730003,9475300,92.534145
2014-03-31,98.489998,98.849998,97.32,97.68,12375200,92.486801
2014-03-28,96.470001,97.970001,96.470001,97.699997,12321800,92.505734
2014-03-27,94.610001,96.50,94.059998,96.239998,15427500,91.123356
2014-03-26,95.559998,95.580002,94.410004,94.699997,11033300,89.66523
2014-03-25,95.099998,95.82,94.800003,94.910004,9796600,89.864072
2014-03-24,94.760002,95.099998,94.480003,94.639999,9539800,89.608423
2014-03-21,95.099998,95.989998,94.309998,94.309998,24479800,89.295965
2014-03-20,93.440002,94.739998,93.010002,94.580002,10405000,89.551615
2014-03-19,94.650002,95.300003,93.129997,93.730003,9914700,88.746807
2014-03-18,94.410004,95.25,94.07,94.709999,8757300,89.674701
2014-03-17,93.949997,94.529999,93.75,94.32,8676100,89.305436
2014-03-14,93.580002,94.220001,93.290001,93.470001,11723300,88.500628
2014-03-13,94.440002,94.57,93.330002,93.639999,9872500,88.661588
2014-03-12,93.639999,94.470001,93.550003,94.209999,9705400,89.201283
2014-03-11,95.360001,95.589996,93.519997,94.010002,12143600,89.011919
2014-03-10,95.150002,95.550003,94.660004,95.50,9964500,90.422701
2014-03-07,94.370003,95.059998,93.989998,94.989998,12659100,89.939813
2014-03-06,93.669998,93.940002,93.269997,93.760002,12610400,88.775211
2014-03-05,95.199997,95.290001,93.400002,93.800003,19829600,88.813085
2014-03-04,96.589996,96.860001,95.870003,96.519997,12566100,91.388469
2014-03-03,95.760002,96.540001,94.830002,95.50,11896700,90.422701
2014-02-28,95.959999,96.830002,95.779999,96.269997,12651400,91.15176
2014-02-27,95.580002,96.050003,95.160004,95.839996,9101200,90.744621
2014-02-26,96.559998,96.860001,95.529999,95.790001,9087600,90.697284
2014-02-25,96.540001,96.970001,95.959999,96.309998,10663000,91.189635
2014-02-24,95.610001,97.25,95.410004,96.440002,16012500,91.312728
2014-02-21,95.480003,95.580002,94.940002,95.029999,11282200,89.977687
2014-02-20,93.849998,95.769997,93.75,95.370003,14424300,90.299615
2014-02-19,93.800003,95.290001,93.800003,93.949997,12227800,88.955104
2014-02-18,94.07,94.720001,93.360001,94.07,12979300,89.068727
2014-02-14,91.809998,94.43,91.599998,94.110001,18260400,89.106601
2014-02-13,90.589996,91.650002,90.400002,91.43,9775300,86.569084
2014-02-12,91.010002,91.860001,90.639999,91.080002,10752400,86.237694
2014-02-11,89.559998,91.00,89.400002,90.839996,13422800,86.010448
2014-02-10,90.449997,90.529999,89.360001,89.519997,12237700,84.760627
2014-02-07,90.120003,90.629997,89.75,90.580002,12573800,85.764277
2014-02-06,89.510002,90.18,89.25,89.800003,13646100,85.025747
2014-02-05,90.309998,90.610001,89.379997,89.580002,16393600,84.220937
2014-02-04,90.370003,90.639999,89.389999,90.019997,17414400,84.634609
2014-02-03,91.919998,92.309998,89.639999,90.050003,20377900,84.66282
2014-01-31,92.849998,93.279999,91.699997,92.160004,17361400,86.646592
2014-01-30,94.00,94.949997,93.059998,93.989998,14628400,88.367108
2014-01-29,94.93,96.199997,94.650002,95.110001,13191500,89.420107
2014-01-28,95.349998,95.919998,94.769997,95.650002,10773600,89.927803
2014-01-27,95.080002,95.580002,94.75,94.919998,12474600,89.241471
2014-01-24,96.18,96.25,94.82,94.849998,14584300,89.175659
2014-01-23,97.25,97.389999,96.010002,96.970001,15393200,91.168834
2014-01-22,98.879997,98.949997,97.839996,97.879997,11642800,92.02439
2014-01-21,98.57,98.889999,98.040001,98.50,13847300,92.607302
2014-01-17,99.18,100.339996,98.669998,99.160004,15998000,93.227821
2014-01-16,98.790001,99.040001,98.25,98.940002,9421700,93.020981
2014-01-15,99.160004,99.349998,98.629997,98.779999,9425500,92.87055
2014-01-14,98.800003,99.269997,98.650002,99.120003,9265000,93.190213
2014-01-13,99.910004,100.099998,98.269997,98.550003,12110900,92.654313
2014-01-10,99.989998,100.629997,99.120003,100.519997,10535400,94.506453
2014-01-09,100.199997,100.389999,99.029999,99.760002,11674300,93.791925
2014-01-08,101.190002,101.190002,100.150002,100.739998,11180400,94.713293
2014-01-07,99.610001,101.220001,99.419998,101.07,11187000,95.023553
2014-01-06,99.940002,100.139999,98.889999,99.660004,11848500,93.697909
2014-01-03,99.769997,100.169998,99.139999,99.510002,9295600,93.556881
2014-01-02,100.599998,100.760002,99.389999,99.75,11028100,93.782521
2013-12-31,100.489998,101.389999,100.43,101.199997,8509600,95.145773
2013-12-30,101.529999,101.550003,100.309998,100.309998,9007900,94.309017
2013-12-27,101.239998,101.739998,100.989998,101.510002,10209000,95.437232
2013-12-26,99.419998,101.029999,99.379997,100.900002,9531200,94.863725
2013-12-24,98.330002,99.440002,98.330002,99.220001,4168300,93.284229
2013-12-23,99.00,99.290001,98.389999,98.510002,10127600,92.616706
2013-12-20,99.389999,99.599998,98.599998,98.68,23331000,92.776534
2013-12-19,99.50,99.599998,99.00,99.43,12905900,93.481665
2013-12-18,97.43,99.949997,97.010002,99.540001,21331300,93.585085
2013-12-17,97.019997,97.129997,96.029999,96.75,14920900,90.961994
2013-12-16,96.279999,98.879997,96.129997,97.220001,23226000,91.403878
2013-12-13,95.129997,95.919998,94.660004,95.309998,10629500,89.608139
2013-12-12,94.50,95.879997,94.279999,95.360001,15562600,89.655151
2013-12-11,95.379997,95.540001,94.160004,94.260002,12811800,88.620959
2013-12-10,95.900002,95.980003,95.389999,95.709999,9868100,89.984211
2013-12-09,95.949997,96.25,95.599998,95.839996,15516700,90.106431
2013-12-06,94.970001,95.709999,94.589996,95.650002,12063400,89.927803
2013-12-05,94.07,94.650002,93.919998,94.129997,10586000,88.498732
2013-12-04,94.190002,94.900002,93.919998,94.669998,13074000,89.006427
2013-12-03,93.599998,94.480003,93.230003,94.389999,12599500,88.743179
2013-12-02,93.269997,94.040001,92.919998,93.519997,9310500,87.925224
2013-11-29,93.650002,94.220001,93.300003,93.480003,6770500,87.887623
2013-11-27,94.360001,94.419998,93.480003,93.800003,8828100,88.188479
2013-11-26,94.75,94.809998,94.150002,94.269997,11857900,88.630356
2013-11-25,95.209999,95.75,94.830002,95.089996,10515100,89.401299
2013-11-22,94.959999,95.07,94.290001,95.010002,8534700,89.326091
2013-11-21,94.849998,95.389999,94.629997,94.690002,9128400,89.025235
2013-11-20,95.75,95.949997,94.370003,94.68,10455400,89.015831
2013-11-19,95.400002,95.790001,95.160004,95.419998,12697300,89.711559
2013-11-18,95.980003,96.00,95.059998,95.449997,14243700,89.739763
2013-11-15,94.150002,95.290001,94.029999,95.269997,18374500,89.570531
2013-11-14,92.68,93.419998,92.68,93.220001,7909200,87.643175
2013-11-13,92.220001,92.739998,92.07,92.589996,9280000,87.05086
2013-11-12,92.669998,93.32,92.50,92.669998,10727300,87.126076
2013-11-11,92.849998,93.230003,92.50,92.959999,7924700,87.398728
2013-11-08,91.800003,92.82,91.480003,92.730003,12330100,87.182491
2013-11-07,92.639999,92.980003,91.760002,91.959999,16572100,86.458552
2013-11-06,92.419998,93.279999,92.120003,93.220001,13464600,87.050864
2013-11-05,91.339996,93.25,91.239998,91.989998,21122500,85.90226
2013-11-04,90.00,92.269997,90.00,92.099998,20591600,86.004981
2013-11-01,89.739998,90.040001,88.269997,89.82,19023500,83.875868
2013-10-31,89.449997,90.959999,89.199997,89.620003,19185200,83.689107
2013-10-30,88.970001,89.480003,88.690002,88.809998,14305900,82.932706
2013-10-29,88.449997,89.029999,88.440002,88.93,10340000,83.044767
2013-10-28,87.830002,88.459999,87.610001,88.230003,9921900,82.391095
2013-10-25,88.230003,88.650002,87.82,87.970001,11382000,82.148299
2013-10-24,87.980003,88.730003,87.970001,88.419998,12288900,82.568516
2013-10-23,87.519997,87.650002,86.949997,87.610001,11449100,81.812123
2013-10-22,87.290001,88.150002,87.129997,87.980003,12710600,82.15764
2013-10-21,87.50,87.650002,86.839996,87.230003,10730900,81.457273
2013-10-18,87.690002,87.739998,87.300003,87.550003,12425100,81.756096
2013-10-17,87.129997,87.50,87.010002,87.480003,10438200,81.690729
2013-10-16,87.480003,87.860001,86.720001,87.309998,11668100,81.531974
2013-10-15,87.470001,87.580002,86.639999,86.790001,12018000,81.046389
2013-10-14,86.510002,87.739998,86.510002,87.599998,9742100,81.802783
2013-10-11,85.900002,86.949997,85.50,86.949997,12661800,81.195797
2013-10-10,85.519997,86.040001,84.790001,86.040001,17532400,80.346023
2013-10-09,85.349998,85.589996,84.830002,85.160004,13575100,79.524263
2013-10-08,85.860001,85.949997,85.470001,85.510002,15335700,79.851099
2013-10-07,85.57,86.290001,85.269997,85.900002,10985800,80.215289
2013-10-04,86.309998,86.419998,85.68,86.32,11325500,80.607492
2013-10-03,86.040001,86.050003,85.339996,85.50,13923400,79.841759
2013-10-02,85.75,86.110001,85.279999,86.080002,11841400,80.383377
2013-10-01,85.989998,86.339996,85.779999,86.00,11885100,80.308669
2013-09-30,86.059998,86.699997,85.610001,86.040001,17486100,80.346023
2013-09-27,86.849998,87.010002,86.610001,86.900002,10867100,81.14911
2013-09-26,87.400002,87.449997,86.809998,87.07,9787100,81.307858
2013-09-25,87.589996,87.599998,86.93,87.139999,13577400,81.373226
2013-09-24,87.589996,88.07,87.279999,87.360001,12129200,81.578668
2013-09-23,88.290001,88.910004,87.639999,87.75,12227700,81.942857
2013-09-20,89.529999,89.75,88.589996,88.660004,20651100,82.792639
2013-09-19,89.639999,89.739998,88.980003,89.279999,11757500,83.371604
2013-09-18,88.910004,89.870003,88.370003,89.580002,15134700,83.651753
2013-09-17,88.709999,89.349998,88.650002,88.940002,8941200,83.054108
2013-09-16,88.879997,89.18,88.489998,88.669998,9421300,82.801972
2013-09-13,88.150002,88.879997,88.150002,88.400002,8254200,82.549843
2013-09-12,88.589996,88.800003,87.860001,87.980003,10917200,82.15764
2013-09-11,87.879997,88.849998,87.879997,88.839996,11201200,82.96072
2013-09-10,88.400002,88.400002,87.279999,87.82,11823100,82.008225
2013-09-09,87.339996,88.190002,87.309998,88.040001,9297000,82.213667
2013-09-06,87.489998,87.730003,86.800003,87.25,12950600,81.475947
2013-09-05,88.059998,88.300003,87.330002,87.349998,11740100,81.569327
2013-09-04,87.010002,87.980003,86.900002,87.760002,9822300,81.952198
2013-09-03,87.699997,88.00,86.830002,87.150002,10546700,81.382566
2013-08-30,87.389999,87.550003,86.790001,87.160004,12480400,81.391906
2013-08-29,88.629997,88.629997,87.230003,87.269997,11407800,81.49462
2013-08-28,87.279999,88.989998,87.279999,88.839996,17738800,82.96072
2013-08-27,86.620003,87.489998,86.580002,86.82,13960200,81.074403
2013-08-26,87.50,87.699997,86.82,87.089996,10654700,81.326532
2013-08-23,87.150002,87.690002,86.760002,87.519997,9206400,81.728075
2013-08-22,86.580002,87.419998,86.449997,86.980003,10199900,81.223818
2013-08-21,86.949997,87.349998,86.389999,86.419998,12766900,80.700873
2013-08-20,87.129997,87.870003,86.830002,86.830002,16498800,81.083743
2013-08-19,87.82,87.870003,86.779999,86.919998,11745600,81.167784
2013-08-16,88.010002,88.489998,87.650002,87.910004,11872500,82.092272
2013-08-15,88.660004,88.870003,88.059998,88.160004,11273400,82.325728
2013-08-14,89.339996,89.480003,88.900002,88.949997,9797300,83.063441
2013-08-13,89.849998,89.919998,89.139999,89.400002,10892700,83.483665
2013-08-12,90.43,90.43,89.690002,89.889999,10133700,83.941235
2013-08-09,91.199997,91.360001,90.43,90.720001,9467800,84.716309
2013-08-08,91.93,91.970001,91.279999,91.779999,11529500,85.117853
2013-08-07,91.18,91.550003,91.129997,91.339996,8163800,84.70979
2013-08-06,91.330002,91.910004,91.279999,91.470001,11689200,84.830358
2013-08-05,91.419998,91.760002,91.010002,91.589996,12625900,84.941643
2013-08-02,92.459999,92.529999,91.339996,91.949997,14408600,85.275512
2013-08-01,92.690002,93.099998,91.25,92.730003,23117700,85.998899
2013-07-31,93.93,94.599998,93.379997,93.75,14400800,86.944856
2013-07-30,94.220001,94.330002,93.459999,93.809998,10470700,87.000498
2013-07-29,94.510002,94.519997,93.610001,94.029999,8844700,87.20453
2013-07-26,94.769997,94.860001,93.839996,94.790001,9721000,87.909365
2013-07-25,94.690002,95.309998,94.419998,94.970001,10059800,88.076299
2013-07-24,95.309998,95.309998,94.419998,94.989998,8222800,88.094844
2013-07-23,94.860001,95.489998,94.839996,95.199997,7377400,88.2896
2013-07-22,94.870003,95.199997,94.779999,94.830002,9530400,87.946462
2013-07-19,94.690002,95.25,94.410004,95.169998,14431700,88.261779
2013-07-18,93.800003,94.839996,93.709999,94.379997,10555400,87.529123
2013-07-17,93.559998,93.739998,93.139999,93.459999,9393300,86.675905
2013-07-16,93.190002,93.470001,92.769997,93.300003,11413500,86.527523
2013-07-15,93.190002,93.50,93.089996,93.25,8256200,86.48115
2013-07-12,93.25,93.449997,92.720001,93.400002,11370300,86.620263
2013-07-11,93.800003,93.809998,93.040001,93.269997,16184700,86.499695
2013-07-10,93.279999,93.389999,92.379997,92.82,12430000,86.082362
2013-07-09,92.639999,93.440002,92.25,93.339996,12940000,86.564614
2013-07-08,91.959999,92.529999,91.900002,92.25,12086700,85.553738
2013-07-05,91.099998,91.610001,90.57,91.57,8917900,84.923098
2013-07-03,90.629997,90.870003,90.139999,90.690002,5674000,84.106978
2013-07-02,90.370003,91.099998,90.120003,90.639999,12320700,84.060605
2013-07-01,90.389999,91.129997,89.959999,90.300003,13182200,83.745288
2013-06-28,89.849998,90.75,89.559998,90.349998,22984200,83.791654
2013-06-27,90.239998,90.669998,90.029999,90.040001,12348000,83.504159
2013-06-26,89.419998,89.970001,88.730003,89.800003,14446000,83.281582
2013-06-25,89.580002,89.620003,88.480003,89.110001,15790100,82.641666
2013-06-24,88.949997,89.50,88.019997,88.480003,17653000,82.057399
2013-06-21,89.760002,90.139999,88.849998,89.480003,25493800,82.98481
2013-06-20,90.239998,90.519997,88.790001,89.050003,21077700,82.586023
2013-06-19,91.790001,92.269997,91.00,91.00,14189500,84.394473
2013-06-18,91.360001,92.059998,91.260002,91.93,10678200,85.256967
2013-06-17,90.970001,91.769997,90.769997,91.510002,12026400,84.867455
2013-06-14,91.160004,91.300003,90.290001,90.580002,12158400,84.004962
2013-06-13,89.629997,91.709999,89.610001,91.330002,13501300,84.700521
2013-06-12,91.129997,91.32,89.589996,89.739998,10864500,83.225932
